Order ID,Order Date,Customer ID,Ship Date,Ship Mode,Segment
CA-2014-129189,7/21/2014,HM-14860,7/25/2014,Standard Class,Corporate
CA-2014-129189,7/21/2014,HM-14860,7/25/2014,Standard Class,Corporate
CA-2015-132465,09-11-2015,DM-13525,9/15/2015,Second Class,Corporate
CA-2015-132465,09-11-2015,DM-13525,9/15/2015,Second Class,Corporate
CA-2015-132465,09-11-2015,DM-13525,9/15/2015,Second Class,Corporate
CA-2015-132465,09-11-2015,DM-13525,9/15/2015,Second Class,Corporate
CA-2016-166373,10/21/2016,JF-15565,10/25/2016,Standard Class,Consumer
CA-2016-158806,01-07-2016,NM-18520,01-11-2016,Standard Class,Consumer
CA-2016-158806,01-07-2016,NM-18520,01-11-2016,Standard Class,Consumer
CA-2015-119690,6/25/2015,MV-17485,6/28/2015,First Class,Consumer
CA-2015-119690,6/25/2015,MV-17485,6/28/2015,First Class,Consumer
CA-2015-119690,6/25/2015,MV-17485,6/28/2015,First Class,Consumer
CA-2015-119690,6/25/2015,MV-17485,6/28/2015,First Class,Consumer
CA-2015-153738,9/20/2015,AG-10270,9/22/2015,First Class,Consumer
CA-2017-169012,07-10-2017,BF-11275,7/14/2017,Standard Class,Corporate
CA-2017-109393,6/30/2017,JC-15775,07-02-2017,Second Class,Consumer
CA-2017-121489,8/21/2017,CM-11815,8/25/2017,Second Class,Corporate
CA-2017-121489,8/21/2017,CM-11815,8/25/2017,Second Class,Corporate
CA-2017-121489,8/21/2017,CM-11815,8/25/2017,Second Class,Corporate
US-2017-133081,03-11-2017,PV-18985,3/15/2017,Standard Class,Home Office
US-2017-133081,03-11-2017,PV-18985,3/15/2017,Standard Class,Home Office
CA-2017-165008,9/15/2017,DO-13645,9/17/2017,Second Class,Consumer
CA-2016-145611,9/20/2016,HA-14905,9/24/2016,Standard Class,Consumer
CA-2016-113600,12/15/2016,SH-20395,12/17/2016,Second Class,Consumer
CA-2017-130834,11-03-2017,JM-16195,11-06-2017,Second Class,Consumer
CA-2016-168543,07-03-2016,DK-13225,07-07-2016,Standard Class,Corporate
CA-2014-144974,9/26/2014,CM-12715,9/30/2014,Standard Class,Corporate
CA-2014-144974,9/26/2014,CM-12715,9/30/2014,Standard Class,Corporate
CA-2014-144974,9/26/2014,CM-12715,9/30/2014,Standard Class,Corporate
CA-2014-109904,7/14/2014,BF-10975,7/17/2014,Second Class,Corporate
CA-2017-152205,9/28/2017,SF-20965,10-05-2017,Standard Class,Corporate
CA-2015-121188,8/28/2015,CB-12025,09-04-2015,Standard Class,Consumer
CA-2015-121188,8/28/2015,CB-12025,09-04-2015,Standard Class,Consumer
CA-2015-121188,8/28/2015,CB-12025,09-04-2015,Standard Class,Consumer
CA-2015-121188,8/28/2015,CB-12025,09-04-2015,Standard Class,Consumer
CA-2015-121188,8/28/2015,CB-12025,09-04-2015,Standard Class,Consumer
CA-2015-121188,8/28/2015,CB-12025,09-04-2015,Standard Class,Consumer
CA-2015-156013,9/20/2015,TC-20980,9/26/2015,Standard Class,Corporate
CA-2015-156013,9/20/2015,TC-20980,9/26/2015,Standard Class,Corporate
CA-2016-132997,11-07-2016,LW-17215,11-09-2016,First Class,Consumer
CA-2016-132997,11-07-2016,LW-17215,11-09-2016,First Class,Consumer
CA-2016-132997,11-07-2016,LW-17215,11-09-2016,First Class,Consumer
CA-2016-132997,11-07-2016,LW-17215,11-09-2016,First Class,Consumer
CA-2016-132997,11-07-2016,LW-17215,11-09-2016,First Class,Consumer
US-2015-160563,10/20/2015,NS-18640,10/24/2015,Standard Class,Corporate
US-2015-160563,10/20/2015,NS-18640,10/24/2015,Standard Class,Corporate
CA-2017-151750,01-01-2017,JM-15250,01-05-2017,Standard Class,Consumer
CA-2017-151750,01-01-2017,JM-15250,01-05-2017,Standard Class,Consumer
CA-2017-151750,01-01-2017,JM-15250,01-05-2017,Standard Class,Consumer
CA-2017-151750,01-01-2017,JM-15250,01-05-2017,Standard Class,Consumer
CA-2017-151750,01-01-2017,JM-15250,01-05-2017,Standard Class,Consumer
CA-2017-151750,01-01-2017,JM-15250,01-05-2017,Standard Class,Consumer
CA-2017-151750,01-01-2017,JM-15250,01-05-2017,Standard Class,Consumer
CA-2015-106187,6/23/2015,RF-19345,6/29/2015,Standard Class,Corporate
CA-2015-106187,6/23/2015,RF-19345,6/29/2015,Standard Class,Corporate
CA-2015-106187,6/23/2015,RF-19345,6/29/2015,Standard Class,Corporate
US-2016-164945,11/22/2016,CA-12055,11/27/2016,Standard Class,Home Office
CA-2015-150714,10/26/2015,KH-16690,11-01-2015,Standard Class,Corporate
CA-2015-150714,10/26/2015,KH-16690,11-01-2015,Standard Class,Corporate
CA-2015-150714,10/26/2015,KH-16690,11-01-2015,Standard Class,Corporate
CA-2015-150714,10/26/2015,KH-16690,11-01-2015,Standard Class,Corporate
CA-2015-150714,10/26/2015,KH-16690,11-01-2015,Standard Class,Corporate
CA-2016-105753,10/20/2016,LC-16960,10/26/2016,Standard Class,Home Office
CA-2017-120894,4/28/2017,JL-15130,05-02-2017,Standard Class,Consumer
CA-2016-106621,9/29/2016,DM-12955,10-01-2016,Second Class,Corporate
CA-2015-107020,07-10-2015,MV-18190,7/14/2015,Standard Class,Consumer
US-2015-117492,08-07-2015,NS-18640,08-09-2015,First Class,Corporate
CA-2014-101392,12-07-2014,AS-10630,12/13/2014,Standard Class,Home Office
CA-2015-127502,12-10-2015,MT-17815,12/14/2015,Standard Class,Consumer
CA-2017-143658,11-08-2017,SR-20425,11/13/2017,Second Class,Home Office
CA-2017-133046,7/27/2017,DK-13375,08-01-2017,Second Class,Consumer
CA-2017-133046,7/27/2017,DK-13375,08-01-2017,Second Class,Consumer
CA-2017-133046,7/27/2017,DK-13375,08-01-2017,Second Class,Consumer
CA-2017-133046,7/27/2017,DK-13375,08-01-2017,Second Class,Consumer
CA-2017-122798,12/28/2017,SV-20935,01-01-2018,Standard Class,Consumer
CA-2017-122798,12/28/2017,SV-20935,01-01-2018,Standard Class,Consumer
CA-2016-169663,03-10-2016,RH-19510,3/13/2016,First Class,Home Office
CA-2016-169663,03-10-2016,RH-19510,3/13/2016,First Class,Home Office
CA-2015-149846,5/22/2015,SB-20185,5/26/2015,Standard Class,Consumer
CA-2015-149846,5/22/2015,SB-20185,5/26/2015,Standard Class,Consumer
CA-2015-149846,5/22/2015,SB-20185,5/26/2015,Standard Class,Consumer
CA-2015-149846,5/22/2015,SB-20185,5/26/2015,Standard Class,Consumer
CA-2017-159149,2/17/2017,CR-12820,2/19/2017,First Class,Home Office
CA-2017-159149,2/17/2017,CR-12820,2/19/2017,First Class,Home Office
CA-2017-159149,2/17/2017,CR-12820,2/19/2017,First Class,Home Office
US-2017-167570,12-08-2017,EG-13900,12/15/2017,Standard Class,Consumer
CA-2017-160122,11/18/2017,RD-19930,11/23/2017,Standard Class,Consumer
CA-2017-160122,11/18/2017,RD-19930,11/23/2017,Standard Class,Consumer
CA-2016-130393,12-01-2016,JM-15865,12-03-2016,Second Class,Consumer
CA-2016-130393,12-01-2016,JM-15865,12-03-2016,Second Class,Consumer
CA-2016-130393,12-01-2016,JM-15865,12-03-2016,Second Class,Consumer
CA-2017-144820,10-03-2017,LW-16825,10-07-2017,Second Class,Corporate
CA-2017-101014,8/29/2017,RW-19540,09-04-2017,Standard Class,Corporate
CA-2017-105543,11/24/2017,BG-11695,11/24/2017,Same Day,Corporate
US-2017-113201,6/30/2017,TT-21220,07-05-2017,Standard Class,Consumer
US-2017-106551,7/22/2017,EB-13930,7/27/2017,Standard Class,Consumer
CA-2016-116722,11-11-2016,LP-17080,11/16/2016,Standard Class,Consumer
CA-2016-116722,11-11-2016,LP-17080,11/16/2016,Standard Class,Consumer
CA-2016-116722,11-11-2016,LP-17080,11/16/2016,Standard Class,Consumer
CA-2014-138128,12-09-2014,FP-14320,12/15/2014,Standard Class,Consumer
CA-2014-138128,12-09-2014,FP-14320,12/15/2014,Standard Class,Consumer
US-2017-150070,09-07-2017,JA-15970,09-12-2017,Standard Class,Consumer
CA-2015-137064,02-06-2015,TS-21655,2/13/2015,Standard Class,Consumer
CA-2015-137064,02-06-2015,TS-21655,2/13/2015,Standard Class,Consumer
CA-2015-137064,02-06-2015,TS-21655,2/13/2015,Standard Class,Consumer
CA-2017-157350,8/26/2017,DP-13000,09-01-2017,Standard Class,Consumer
CA-2014-127866,7/20/2014,JD-15895,7/23/2014,First Class,Corporate
CA-2014-127866,7/20/2014,JD-15895,7/23/2014,First Class,Corporate
CA-2014-127866,7/20/2014,JD-15895,7/23/2014,First Class,Corporate
CA-2014-127866,7/20/2014,JD-15895,7/23/2014,First Class,Corporate
CA-2015-131352,10-08-2015,GH-14485,10/13/2015,Standard Class,Corporate
CA-2015-121776,2/16/2015,RD-19585,2/21/2015,Standard Class,Consumer
CA-2015-121776,2/16/2015,RD-19585,2/21/2015,Standard Class,Consumer
CA-2016-118073,08-12-2016,CS-12490,8/16/2016,Standard Class,Corporate
CA-2014-103219,11-09-2014,BF-11215,11/13/2014,Standard Class,Home Office
CA-2016-102561,7/18/2016,NK-18490,7/22/2016,Standard Class,Home Office
CA-2016-102561,7/18/2016,NK-18490,7/22/2016,Standard Class,Home Office
CA-2016-102561,7/18/2016,NK-18490,7/22/2016,Standard Class,Home Office
CA-2016-100993,02-05-2016,AZ-10750,02-10-2016,Standard Class,Consumer
CA-2016-100993,02-05-2016,AZ-10750,02-10-2016,Standard Class,Consumer
CA-2016-100993,02-05-2016,AZ-10750,02-10-2016,Standard Class,Consumer
CA-2016-100993,02-05-2016,AZ-10750,02-10-2016,Standard Class,Consumer
US-2014-112949,6/20/2014,Co-12640,6/27/2014,Standard Class,Consumer
US-2014-112949,6/20/2014,Co-12640,6/27/2014,Standard Class,Consumer
US-2017-146822,06-09-2017,AG-10675,6/14/2017,Standard Class,Consumer
US-2016-131058,12/27/2016,EM-14140,12/31/2016,Standard Class,Home Office
CA-2014-167997,1/26/2014,CA-11965,1/29/2014,First Class,Corporate
CA-2014-167997,1/26/2014,CA-11965,1/29/2014,First Class,Corporate
CA-2017-140151,3/23/2017,RB-19360,3/25/2017,First Class,Consumer
CA-2017-140151,3/23/2017,RB-19360,3/25/2017,First Class,Consumer
CA-2017-140151,3/23/2017,RB-19360,3/25/2017,First Class,Consumer
US-2017-143770,3/20/2017,RD-19720,3/24/2017,Standard Class,Consumer
US-2017-143770,3/20/2017,RD-19720,3/24/2017,Standard Class,Consumer
CA-2016-131296,10-04-2016,MS-17830,10-09-2016,Standard Class,Consumer
CA-2016-103464,11/18/2016,PG-18820,11/22/2016,Standard Class,Consumer
CA-2017-136238,12/26/2017,KB-16240,01-01-2018,Standard Class,Corporate
CA-2016-120803,03-09-2016,RB-19465,3/13/2016,Standard Class,Home Office
CA-2016-134138,2/16/2016,JD-15790,2/20/2016,Standard Class,Consumer
CA-2015-120915,9/28/2015,JJ-15445,10-03-2015,Second Class,Consumer
CA-2015-120915,9/28/2015,JJ-15445,10-03-2015,Second Class,Consumer
CA-2015-168207,11-02-2015,LT-17110,11-06-2015,Standard Class,Consumer
CA-2015-168207,11-02-2015,LT-17110,11-06-2015,Standard Class,Consumer
CA-2015-168207,11-02-2015,LT-17110,11-06-2015,Standard Class,Consumer
CA-2015-168207,11-02-2015,LT-17110,11-06-2015,Standard Class,Consumer
CA-2016-144148,7/31/2016,AH-10690,08-05-2016,Standard Class,Corporate
CA-2017-107174,11-06-2017,AB-10060,11/13/2017,Standard Class,Home Office
CA-2017-107174,11-06-2017,AB-10060,11/13/2017,Standard Class,Home Office
CA-2017-107174,11-06-2017,AB-10060,11/13/2017,Standard Class,Home Office
CA-2016-146150,2/14/2016,FM-14380,2/19/2016,Standard Class,Consumer
CA-2014-114125,07-09-2014,GH-14410,7/13/2014,Standard Class,Home Office
CA-2014-114125,07-09-2014,GH-14410,7/13/2014,Standard Class,Home Office
CA-2014-114125,07-09-2014,GH-14410,7/13/2014,Standard Class,Home Office
CA-2016-114944,1/30/2016,HE-14800,02-04-2016,Standard Class,Corporate
CA-2016-135965,9/22/2016,SZ-20035,9/25/2016,First Class,Home Office
CA-2017-149699,12/22/2017,CM-12115,12/24/2017,First Class,Consumer
CA-2016-166429,09-02-2016,TG-21310,09-08-2016,Standard Class,Consumer
CA-2015-112767,08-02-2015,DK-12985,08-06-2015,Standard Class,Consumer
CA-2015-119879,11/21/2015,SS-20410,11/25/2015,Standard Class,Consumer
CA-2015-119879,11/21/2015,SS-20410,11/25/2015,Standard Class,Consumer
CA-2017-155642,5/18/2017,BM-11575,5/22/2017,Standard Class,Corporate
CA-2017-155642,5/18/2017,BM-11575,5/22/2017,Standard Class,Corporate
US-2017-101721,7/23/2017,MY-17380,7/27/2017,Standard Class,Corporate
CA-2015-136728,9/13/2015,AG-10900,9/17/2015,Second Class,Consumer
CA-2015-136728,9/13/2015,AG-10900,9/17/2015,Second Class,Consumer
CA-2016-127194,12-10-2016,BW-11110,12/16/2016,Standard Class,Corporate
CA-2015-140375,10-02-2015,SG-20470,10-05-2015,Second Class,Consumer
CA-2015-140375,10-02-2015,SG-20470,10-05-2015,Second Class,Consumer
US-2017-155866,11/17/2017,CC-12370,11/21/2017,Standard Class,Consumer
US-2017-155866,11/17/2017,CC-12370,11/21/2017,Standard Class,Consumer
CA-2015-141327,11/30/2015,LR-16915,12-03-2015,First Class,Consumer
CA-2015-141327,11/30/2015,LR-16915,12-03-2015,First Class,Consumer
CA-2015-141327,11/30/2015,LR-16915,12-03-2015,First Class,Consumer
CA-2015-136700,12-06-2015,DB-13120,12-11-2015,Second Class,Corporate
CA-2017-102736,09-05-2017,LP-17095,09-09-2017,Standard Class,Consumer
CA-2017-102736,09-05-2017,LP-17095,09-09-2017,Standard Class,Consumer
CA-2017-102736,09-05-2017,LP-17095,09-09-2017,Standard Class,Consumer
CA-2017-125269,4/24/2017,AF-10870,4/30/2017,Standard Class,Consumer
CA-2017-125269,4/24/2017,AF-10870,4/30/2017,Standard Class,Consumer
CA-2015-114811,11-08-2015,KD-16495,11-08-2015,Same Day,Corporate
CA-2015-114811,11-08-2015,KD-16495,11-08-2015,Same Day,Corporate
CA-2015-114811,11-08-2015,KD-16495,11-08-2015,Same Day,Corporate
CA-2015-114811,11-08-2015,KD-16495,11-08-2015,Same Day,Corporate
CA-2015-114811,11-08-2015,KD-16495,11-08-2015,Same Day,Corporate
CA-2015-122266,4/26/2015,SA-20830,4/30/2015,Standard Class,Consumer
CA-2015-122266,4/26/2015,SA-20830,4/30/2015,Standard Class,Consumer
CA-2015-141565,9/20/2015,BG-11035,9/24/2015,Standard Class,Consumer
CA-2015-141565,9/20/2015,BG-11035,9/24/2015,Standard Class,Consumer
CA-2017-128769,09-07-2017,DM-12955,09-12-2017,Standard Class,Corporate
CA-2016-116337,11-07-2016,MC-17845,11-12-2016,Standard Class,Consumer
CA-2016-116337,11-07-2016,MC-17845,11-12-2016,Standard Class,Consumer
CA-2015-120845,9/25/2015,ML-17395,10-02-2015,Standard Class,Corporate
CA-2015-120845,9/25/2015,ML-17395,10-02-2015,Standard Class,Corporate
CA-2015-120845,9/25/2015,ML-17395,10-02-2015,Standard Class,Corporate
CA-2015-120845,9/25/2015,ML-17395,10-02-2015,Standard Class,Corporate
CA-2014-120775,10-03-2014,RD-19930,10-07-2014,Standard Class,Consumer
CA-2014-120775,10-03-2014,RD-19930,10-07-2014,Standard Class,Consumer
CA-2014-120775,10-03-2014,RD-19930,10-07-2014,Standard Class,Consumer
CA-2014-120775,10-03-2014,RD-19930,10-07-2014,Standard Class,Consumer
CA-2014-120775,10-03-2014,RD-19930,10-07-2014,Standard Class,Consumer
CA-2014-152905,2/18/2014,AB-10015,2/24/2014,Standard Class,Consumer
CA-2016-104633,06-12-2016,EA-14035,6/16/2016,Standard Class,Corporate
CA-2016-104633,06-12-2016,EA-14035,6/16/2016,Standard Class,Corporate
CA-2017-104136,11-01-2017,SF-20065,11-04-2017,Second Class,Consumer
CA-2017-104136,11-01-2017,SF-20065,11-04-2017,Second Class,Consumer
CA-2016-123050,04-04-2016,BC-11125,04-08-2016,Second Class,Home Office
CA-2016-123050,04-04-2016,BC-11125,04-08-2016,Second Class,Home Office
CA-2016-123050,04-04-2016,BC-11125,04-08-2016,Second Class,Home Office
CA-2016-162355,6/30/2016,PF-19165,07-02-2016,Second Class,Consumer
CA-2016-162355,6/30/2016,PF-19165,07-02-2016,Second Class,Consumer
CA-2014-158225,9/22/2014,SE-20110,9/28/2014,Standard Class,Consumer
CA-2014-158225,9/22/2014,SE-20110,9/28/2014,Standard Class,Consumer
CA-2017-102204,05-01-2017,CJ-12010,05-06-2017,Standard Class,Consumer
CA-2017-102204,05-01-2017,CJ-12010,05-06-2017,Standard Class,Consumer
CA-2017-102204,05-01-2017,CJ-12010,05-06-2017,Standard Class,Consumer
CA-2017-103065,10/20/2017,PT-19090,10/20/2017,Same Day,Consumer
CA-2017-103065,10/20/2017,PT-19090,10/20/2017,Same Day,Consumer
CA-2017-103065,10/20/2017,PT-19090,10/20/2017,Same Day,Consumer
CA-2017-103065,10/20/2017,PT-19090,10/20/2017,Same Day,Consumer
CA-2014-109855,09-01-2014,LH-16900,09-05-2014,Standard Class,Consumer
CA-2014-109855,09-01-2014,LH-16900,09-05-2014,Standard Class,Consumer
CA-2014-109897,08-12-2014,BW-11200,8/16/2014,Standard Class,Consumer
CA-2014-109897,08-12-2014,BW-11200,8/16/2014,Standard Class,Consumer
US-2014-143581,8/19/2014,BS-11365,8/23/2014,Standard Class,Corporate
CA-2015-129217,05-10-2015,DP-13390,05-10-2015,Same Day,Home Office
CA-2015-129217,05-10-2015,DP-13390,05-10-2015,Same Day,Home Office
CA-2016-133816,05-10-2016,CS-12400,5/13/2016,Second Class,Home Office
CA-2015-140221,03-05-2015,MS-17365,03-09-2015,Second Class,Consumer
CA-2015-140221,03-05-2015,MS-17365,03-09-2015,Second Class,Consumer
CA-2015-140221,03-05-2015,MS-17365,03-09-2015,Second Class,Consumer
CA-2015-140221,03-05-2015,MS-17365,03-09-2015,Second Class,Consumer
CA-2017-152310,08-12-2017,DK-12895,8/19/2017,Standard Class,Consumer
CA-2017-152310,08-12-2017,DK-12895,8/19/2017,Standard Class,Consumer
CA-2017-152310,08-12-2017,DK-12895,8/19/2017,Standard Class,Consumer
CA-2017-152310,08-12-2017,DK-12895,8/19/2017,Standard Class,Consumer
CA-2017-152310,08-12-2017,DK-12895,8/19/2017,Standard Class,Consumer
CA-2017-152310,08-12-2017,DK-12895,8/19/2017,Standard Class,Consumer
CA-2016-118101,6/26/2016,SN-20560,6/26/2016,Same Day,Home Office
CA-2016-118101,6/26/2016,SN-20560,6/26/2016,Same Day,Home Office
CA-2016-118101,6/26/2016,SN-20560,6/26/2016,Same Day,Home Office
CA-2016-100307,12/15/2016,TC-21475,12/19/2016,Standard Class,Home Office
CA-2015-138457,9/13/2015,AM-10705,9/17/2015,Standard Class,Consumer
CA-2014-131800,12/30/2014,AJ-10960,01-04-2015,Standard Class,Consumer
CA-2014-131800,12/30/2014,AJ-10960,01-04-2015,Standard Class,Consumer
CA-2014-118304,4/29/2014,KH-16360,05-04-2014,Standard Class,Consumer
CA-2017-121790,1/30/2017,LP-17095,02-06-2017,Standard Class,Consumer
CA-2017-121790,1/30/2017,LP-17095,02-06-2017,Standard Class,Consumer
CA-2017-121790,1/30/2017,LP-17095,02-06-2017,Standard Class,Consumer
CA-2017-121790,1/30/2017,LP-17095,02-06-2017,Standard Class,Consumer
CA-2016-169670,12/25/2016,JE-15715,12/31/2016,Standard Class,Consumer
CA-2016-139549,10/20/2016,MY-18295,10/25/2016,Standard Class,Corporate
CA-2015-104059,6/13/2015,FC-14245,6/15/2015,Second Class,Home Office
CA-2017-164112,6/30/2017,ND-18460,07-04-2017,Standard Class,Corporate
CA-2015-143882,6/26/2015,DB-13360,6/30/2015,Standard Class,Home Office
US-2016-139262,2/21/2016,LC-16960,2/25/2016,Standard Class,Home Office
US-2016-139262,2/21/2016,LC-16960,2/25/2016,Standard Class,Home Office
US-2016-139262,2/21/2016,LC-16960,2/25/2016,Standard Class,Home Office
CA-2017-146192,4/22/2017,BD-11725,4/26/2017,Standard Class,Consumer
CA-2017-134810,05-09-2017,MC-17605,05-10-2017,First Class,Corporate
CA-2017-134810,05-09-2017,MC-17605,05-10-2017,First Class,Corporate
CA-2015-154284,12/21/2015,SZ-20035,12/26/2015,Second Class,Home Office
CA-2015-154284,12/21/2015,SZ-20035,12/26/2015,Second Class,Home Office
CA-2015-154284,12/21/2015,SZ-20035,12/26/2015,Second Class,Home Office
CA-2015-154284,12/21/2015,SZ-20035,12/26/2015,Second Class,Home Office
CA-2014-156244,08-12-2014,DH-13675,8/16/2014,Standard Class,Home Office
CA-2014-156244,08-12-2014,DH-13675,8/16/2014,Standard Class,Home Office
CA-2014-156244,08-12-2014,DH-13675,8/16/2014,Standard Class,Home Office
CA-2014-156244,08-12-2014,DH-13675,8/16/2014,Standard Class,Home Office
CA-2014-156244,08-12-2014,DH-13675,8/16/2014,Standard Class,Home Office
CA-2014-156244,08-12-2014,DH-13675,8/16/2014,Standard Class,Home Office
CA-2015-106362,12-11-2015,LC-16885,12/15/2015,Standard Class,Consumer
US-2017-168802,11-03-2017,JO-15145,11-07-2017,Standard Class,Corporate
US-2017-146906,3/13/2017,MT-17815,3/17/2017,Standard Class,Consumer
CA-2016-166380,5/30/2016,EB-13750,06-03-2016,Standard Class,Corporate
CA-2016-166380,5/30/2016,EB-13750,06-03-2016,Standard Class,Corporate
US-2015-158911,07-05-2015,RS-19765,07-11-2015,Standard Class,Corporate
US-2015-158911,07-05-2015,RS-19765,07-11-2015,Standard Class,Corporate
US-2014-103338,03-11-2014,RB-19435,3/15/2014,Standard Class,Consumer
CA-2015-109169,4/20/2015,OT-18730,4/24/2015,Standard Class,Consumer
US-2017-167318,7/26/2017,GZ-14545,08-01-2017,Standard Class,Corporate
US-2017-167318,7/26/2017,GZ-14545,08-01-2017,Standard Class,Corporate
US-2014-120313,10/31/2014,NL-18310,11-02-2014,Second Class,Home Office
CA-2017-135419,11-03-2017,BG-11740,11-09-2017,Standard Class,Consumer
CA-2016-128671,08-11-2016,MT-18070,8/16/2016,Standard Class,Home Office
CA-2016-128671,08-11-2016,MT-18070,8/16/2016,Standard Class,Home Office
CA-2016-128671,08-11-2016,MT-18070,8/16/2016,Standard Class,Home Office
CA-2016-149335,7/25/2016,BC-11125,7/25/2016,Same Day,Home Office
CA-2014-168312,03-01-2014,GW-14605,03-07-2014,Standard Class,Consumer
CA-2014-168312,03-01-2014,GW-14605,03-07-2014,Standard Class,Consumer
US-2017-105935,1/26/2017,BD-11500,1/31/2017,Standard Class,Consumer
US-2017-105935,1/26/2017,BD-11500,1/31/2017,Standard Class,Consumer
CA-2014-161508,07-12-2014,PV-18985,7/16/2014,Standard Class,Home Office
CA-2014-161508,07-12-2014,PV-18985,7/16/2014,Standard Class,Home Office
CA-2014-161508,07-12-2014,PV-18985,7/16/2014,Standard Class,Home Office
CA-2014-161508,07-12-2014,PV-18985,7/16/2014,Standard Class,Home Office
CA-2017-130904,04-11-2017,HM-14980,4/16/2017,Standard Class,Consumer
CA-2017-130904,04-11-2017,HM-14980,4/16/2017,Standard Class,Consumer
CA-2017-133620,11/13/2017,EM-14065,11/18/2017,Standard Class,Consumer
CA-2015-142937,12-05-2015,SF-20065,12-06-2015,First Class,Consumer
US-2016-149790,9/26/2016,SC-20380,10-01-2016,Standard Class,Consumer
CA-2016-130778,11/19/2016,ND-18370,11/25/2016,Standard Class,Consumer
CA-2016-130778,11/19/2016,ND-18370,11/25/2016,Standard Class,Consumer
CA-2017-144456,09-08-2017,FC-14245,09-09-2017,First Class,Home Office
CA-2017-144456,09-08-2017,FC-14245,09-09-2017,First Class,Home Office
CA-2017-103478,7/21/2017,KL-16555,7/24/2017,Second Class,Corporate
CA-2017-103478,7/21/2017,KL-16555,7/24/2017,Second Class,Corporate
CA-2017-118577,10-06-2017,XP-21865,10-11-2017,Standard Class,Consumer
CA-2017-118577,10-06-2017,XP-21865,10-11-2017,Standard Class,Consumer
CA-2017-113572,11-07-2017,FP-14320,11-11-2017,Standard Class,Consumer
CA-2016-153269,03-09-2016,PS-18760,03-12-2016,First Class,Consumer
CA-2016-153269,03-09-2016,PS-18760,03-12-2016,First Class,Consumer
CA-2016-153269,03-09-2016,PS-18760,03-12-2016,First Class,Consumer
CA-2016-153269,03-09-2016,PS-18760,03-12-2016,First Class,Consumer
CA-2017-161655,5/13/2017,CW-11905,5/18/2017,Second Class,Home Office
CA-2016-101469,07-02-2016,KH-16360,07-08-2016,Standard Class,Consumer
CA-2014-153087,12/27/2014,TC-20980,01-03-2015,Standard Class,Corporate
CA-2014-153087,12/27/2014,TC-20980,01-03-2015,Standard Class,Corporate
CA-2017-135076,4/13/2017,YS-21880,4/17/2017,Standard Class,Corporate
CA-2014-161634,11/14/2014,CC-12220,11/20/2014,Standard Class,Consumer
CA-2017-141481,06-11-2017,ZD-21925,6/14/2017,First Class,Consumer
CA-2016-132549,11/25/2016,JK-15370,11/30/2016,Standard Class,Consumer
US-2014-155544,3/21/2014,GM-14440,3/25/2014,Standard Class,Consumer
US-2014-155544,3/21/2014,GM-14440,3/25/2014,Standard Class,Consumer
US-2014-155544,3/21/2014,GM-14440,3/25/2014,Standard Class,Consumer
US-2015-115238,4/30/2015,JW-15220,05-04-2015,Standard Class,Corporate
US-2015-115238,4/30/2015,JW-15220,05-04-2015,Standard Class,Corporate
US-2015-115238,4/30/2015,JW-15220,05-04-2015,Standard Class,Corporate
US-2015-115238,4/30/2015,JW-15220,05-04-2015,Standard Class,Corporate
US-2015-115238,4/30/2015,JW-15220,05-04-2015,Standard Class,Corporate
CA-2017-132199,05-03-2017,BO-11350,05-08-2017,Standard Class,Corporate
CA-2017-132199,05-03-2017,BO-11350,05-08-2017,Standard Class,Corporate
CA-2017-132199,05-03-2017,BO-11350,05-08-2017,Standard Class,Corporate
CA-2017-132199,05-03-2017,BO-11350,05-08-2017,Standard Class,Corporate
CA-2017-132199,05-03-2017,BO-11350,05-08-2017,Standard Class,Corporate
CA-2016-163174,8/26/2016,XP-21865,8/30/2016,Standard Class,Consumer
CA-2014-110555,04-11-2014,MM-18055,4/18/2014,Standard Class,Consumer
CA-2014-110555,04-11-2014,MM-18055,4/18/2014,Standard Class,Consumer
CA-2014-110555,04-11-2014,MM-18055,4/18/2014,Standard Class,Consumer
CA-2017-147207,01-02-2017,TS-21655,01-04-2017,Second Class,Consumer
CA-2017-147207,01-02-2017,TS-21655,01-04-2017,Second Class,Consumer
CA-2017-147207,01-02-2017,TS-21655,01-04-2017,Second Class,Consumer
CA-2017-147207,01-02-2017,TS-21655,01-04-2017,Second Class,Consumer
CA-2017-137631,4/28/2017,JL-15235,05-02-2017,Standard Class,Consumer
CA-2017-157273,1/30/2017,SZ-20035,02-02-2017,First Class,Home Office
CA-2014-109918,09-07-2014,LR-17035,09-12-2014,Second Class,Corporate
CA-2014-109918,09-07-2014,LR-17035,09-12-2014,Second Class,Corporate
CA-2014-109918,09-07-2014,LR-17035,09-12-2014,Second Class,Corporate
CA-2016-118745,06-11-2016,SV-20365,6/16/2016,Standard Class,Consumer
CA-2016-163972,10/17/2016,MG-17890,10/21/2016,Standard Class,Home Office
CA-2014-165393,12/27/2014,NC-18415,12/30/2014,First Class,Consumer
CA-2016-113726,11/24/2016,SC-20680,12-01-2016,Standard Class,Home Office
CA-2016-152940,11-10-2016,RO-19780,11/13/2016,First Class,Consumer
CA-2015-158701,01-05-2015,JL-15175,01-10-2015,Standard Class,Home Office
CA-2015-158701,01-05-2015,JL-15175,01-10-2015,Standard Class,Home Office
